versenum,osis,apoc
1068,'Gen.36.27',0
1069,'Gen.36.28',0
1070,'Gen.36.29',0
1071,'Gen.36.30',0
1072,'Gen.36.31',0
1073,'Gen.36.32',0
1074,'Gen.36.33',0
1075,'Gen.36.34',0
1076,'Gen.36.35',0
1077,'Gen.36.36',0
1078,'Gen.36.37',0
1079,'Gen.36.38',0
1080,'Gen.36.39',0
1081,'Gen.36.40',0
1082,'Gen.36.41',0
1083,'Gen.36.42',0
1084,'Gen.36.43',0
1085,'Gen.37.1',0
1086,'Gen.37.2',0
1087,'Gen.37.3',0
1088,'Gen.37.4',0
1089,'Gen.37.5',0
1090,'Gen.37.6',0
1091,'Gen.37.7',0
1092,'Gen.37.8',0
1093,'Gen.37.9',0
1094,'Gen.37.10',0
1095,'Gen.37.11',0
1096,'Gen.37.12',0
1097,'Gen.37.13',0
1098,'Gen.37.14',0
1099,'Gen.37.15',0
1100,'Gen.37.16',0
1101,'Gen.37.17',0
1102,'Gen.37.18',0
1103,'Gen.37.19',0
1104,'Gen.37.20',0
1105,'Gen.37.21',0
1106,'Gen.37.22',0
1107,'Gen.37.23',0
1108,'Gen.37.24',0
1109,'Gen.37.25',0
1110,'Gen.37.26',0
1111,'Gen.37.27',0
1112,'Gen.37.28',0
1113,'Gen.37.29',0
1114,'Gen.37.30',0
1115,'Gen.37.31',0
1116,'Gen.37.32',0
1117,'Gen.37.33',0
1118,'Gen.37.34',0
1119,'Gen.37.35',0
1120,'Gen.37.36',0
1121,'Gen.38.1',0
1122,'Gen.38.2',0
1123,'Gen.38.3',0
1124,'Gen.38.4',0
1125,'Gen.38.5',0
1126,'Gen.38.6',0
1127,'Gen.38.7',0
1128,'Gen.38.8',0
1129,'Gen.38.9',0
1130,'Gen.38.10',0
1131,'Gen.38.11',0
1132,'Gen.38.12',0
1133,'Gen.38.13',0
1134,'Gen.38.14',0
1135,'Gen.38.15',0
1136,'Gen.38.16',0
1137,'Gen.38.17',0
1138,'Gen.38.18',0
1139,'Gen.38.19',0
1140,'Gen.38.20',0
1141,'Gen.38.21',0
1142,'Gen.38.22',0
1143,'Gen.38.23',0
1144,'Gen.38.24',0
1145,'Gen.38.25',0
1146,'Gen.38.26',0
1147,'Gen.38.27',0
1148,'Gen.38.28',0
1149,'Gen.38.29',0
1150,'Gen.38.30',0
1151,'Gen.39.1',0
1152,'Gen.39.2',0
1153,'Gen.39.3',0
1154,'Gen.39.4',0
1155,'Gen.39.5',0
1156,'Gen.39.6',0
1157,'Gen.39.7',0
1158,'Gen.39.8',0
1159,'Gen.39.9',0
1160,'Gen.39.10',0
1161,'Gen.39.11',0
1162,'Gen.39.12',0
1163,'Gen.39.13',0
1164,'Gen.39.14',0
1165,'Gen.39.15',0
1166,'Gen.39.16',0
1167,'Gen.39.17',0
1168,'Gen.39.18',0
1169,'Gen.39.19',0
1170,'Gen.39.20',0
1171,'Gen.39.21',0
1172,'Gen.39.22',0
1173,'Gen.39.23',0
1174,'Gen.40.1',0
1175,'Gen.40.2',0
1176,'Gen.40.3',0
1177,'Gen.40.4',0
1178,'Gen.40.5',0
1179,'Gen.40.6',0
1180,'Gen.40.7',0
1181,'Gen.40.8',0
1182,'Gen.40.9',0
1183,'Gen.40.10',0
1184,'Gen.40.11',0
1185,'Gen.40.12',0
1186,'Gen.40.13',0
1187,'Gen.40.14',0
1188,'Gen.40.15',0
1189,'Gen.40.16',0
1190,'Gen.40.17',0
1191,'Gen.40.18',0
1192,'Gen.40.19',0
1193,'Gen.40.20',0
1194,'Gen.40.21',0
1195,'Gen.40.22',0
1196,'Gen.40.23',0
1197,'Gen.41.1',0
1198,'Gen.41.2',0
1199,'Gen.41.3',0
1200,'Gen.41.4',0
1201,'Gen.41.5',0
1202,'Gen.41.6',0
1203,'Gen.41.7',0
1204,'Gen.41.8',0
1205,'Gen.41.9',0
1206,'Gen.41.10',0
1207,'Gen.41.11',0
1208,'Gen.41.12',0
1209,'Gen.41.13',0
1210,'Gen.41.14',0
1211,'Gen.41.15',0
1212,'Gen.41.16',0
1213,'Gen.41.17',0
1214,'Gen.41.18',0
1215,'Gen.41.19',0
1216,'Gen.41.20',0
1217,'Gen.41.21',0
1218,'Gen.41.22',0
1219,'Gen.41.23',0
1220,'Gen.41.24',0
1221,'Gen.41.25',0
1222,'Gen.41.26',0
1223,'Gen.41.27',0
1224,'Gen.41.28',0
1225,'Gen.41.29',0
1226,'Gen.41.30',0
1227,'Gen.41.31',0
1228,'Gen.41.32',0
1229,'Gen.41.33',0
1230,'Gen.41.34',0
1231,'Gen.41.35',0
1232,'Gen.41.36',0
1233,'Gen.41.37',0
1234,'Gen.41.38',0
1235,'Gen.41.39',0
1236,'Gen.41.40',0
1237,'Gen.41.41',0
1238,'Gen.41.42',0
1239,'Gen.41.43',0
1240,'Gen.41.44',0
1241,'Gen.41.45',0
1242,'Gen.41.46',0
1243,'Gen.41.47',0
1244,'Gen.41.48',0
1245,'Gen.41.49',0
1246,'Gen.41.50',0
1247,'Gen.41.51',0
1248,'Gen.41.52',0
1249,'Gen.41.53',0
1250,'Gen.41.54',0
1251,'Gen.41.55',0
1252,'Gen.41.56',0
1253,'Gen.41.57',0
1254,'Gen.42.1',0
1255,'Gen.42.2',0
1256,'Gen.42.3',0
1257,'Gen.42.4',0
1258,'Gen.42.5',0
1259,'Gen.42.6',0
1260,'Gen.42.7',0
1261,'Gen.42.8',0
1262,'Gen.42.9',0
1263,'Gen.42.10',0
1264,'Gen.42.11',0
1265,'Gen.42.12',0
1266,'Gen.42.13',0
1267,'Gen.42.14',0
1268,'Gen.42.15',0
1269,'Gen.42.16',0
1270,'Gen.42.17',0
1271,'Gen.42.18',0
1272,'Gen.42.19',0
1273,'Gen.42.20',0
1274,'Gen.42.21',0
1275,'Gen.42.22',0
1276,'Gen.42.23',0
1277,'Gen.42.24',0
1278,'Gen.42.25',0
1279,'Gen.42.26',0
1280,'Gen.42.27',0
1281,'Gen.42.28',0
1282,'Gen.42.29',0
1283,'Gen.42.30',0
1284,'Gen.42.31',0
1285,'Gen.42.32',0
1286,'Gen.42.33',0
1287,'Gen.42.34',0
1288,'Gen.42.35',0
1289,'Gen.42.36',0
1290,'Gen.42.37',0
1291,'Gen.42.38',0
1292,'Gen.43.1',0
1293,'Gen.43.2',0
1294,'Gen.43.3',0
1295,'Gen.43.4',0
1296,'Gen.43.5',0
1297,'Gen.43.6',0
1298,'Gen.43.7',0
1299,'Gen.43.8',0
1300,'Gen.43.9',0
1301,'Gen.43.10',0
1302,'Gen.43.11',0
1303,'Gen.43.12',0
1304,'Gen.43.13',0
1305,'Gen.43.14',0
1306,'Gen.43.15',0
1307,'Gen.43.16',0
1308,'Gen.43.17',0
1309,'Gen.43.18',0
1310,'Gen.43.19',0
1311,'Gen.43.20',0
1312,'Gen.43.21',0
1313,'Gen.43.22',0
1314,'Gen.43.23',0
1315,'Gen.43.24',0
1316,'Gen.43.25',0
1317,'Gen.43.26',0
1318,'Gen.43.27',0
1319,'Gen.43.28',0
1320,'Gen.43.29',0
1321,'Gen.43.30',0
1322,'Gen.43.31',0
1323,'Gen.43.32',0
1324,'Gen.43.33',0
1325,'Gen.43.34',0
1326,'Gen.44.1',0
1327,'Gen.44.2',0
1328,'Gen.44.3',0
1329,'Gen.44.4',0
1330,'Gen.44.5',0
1331,'Gen.44.6',0
1332,'Gen.44.7',0
1333,'Gen.44.8',0
1334,'Gen.44.9',0
1335,'Gen.44.10',0
1336,'Gen.44.11',0
1337,'Gen.44.12',0
1338,'Gen.44.13',0
1339,'Gen.44.14',0
1340,'Gen.44.15',0
1341,'Gen.44.16',0
1342,'Gen.44.17',0
1343,'Gen.44.18',0
1344,'Gen.44.19',0
1345,'Gen.44.20',0
1346,'Gen.44.21',0
1347,'Gen.44.22',0
1348,'Gen.44.23',0
1349,'Gen.44.24',0
1350,'Gen.44.25',0
1351,'Gen.44.26',0
1352,'Gen.44.27',0
1353,'Gen.44.28',0
1354,'Gen.44.29',0
1355,'Gen.44.30',0
1356,'Gen.44.31',0
1357,'Gen.44.32',0
1358,'Gen.44.33',0
1359,'Gen.44.34',0
1360,'Gen.45.1',0
1361,'Gen.45.2',0
1362,'Gen.45.3',0
1363,'Gen.45.4',0
1364,'Gen.45.5',0
1365,'Gen.45.6',0
1366,'Gen.45.7',0
1367,'Gen.45.8',0
1368,'Gen.45.9',0
1369,'Gen.45.10',0
1370,'Gen.45.11',0
1371,'Gen.45.12',0
1372,'Gen.45.13',0
1373,'Gen.45.14',0
1374,'Gen.45.15',0
1375,'Gen.45.16',0
1376,'Gen.45.17',0
1377,'Gen.45.18',0
1378,'Gen.45.19',0
1379,'Gen.45.20',0
1380,'Gen.45.21',0
1381,'Gen.45.22',0
1382,'Gen.45.23',0
1383,'Gen.45.24',0
1384,'Gen.45.25',0
1385,'Gen.45.26',0
1386,'Gen.45.27',0
1387,'Gen.45.28',0
1388,'Gen.46.1',0
1389,'Gen.46.2',0
1390,'Gen.46.3',0
1391,'Gen.46.4',0
1392,'Gen.46.5',0
1393,'Gen.46.6',0
1394,'Gen.46.7',0
1395,'Gen.46.8',0
1396,'Gen.46.9',0
1397,'Gen.46.10',0
1398,'Gen.46.11',0
1399,'Gen.46.12',0
1400,'Gen.46.13',0
1401,'Gen.46.14',0
1402,'Gen.46.15',0
1403,'Gen.46.16',0
1404,'Gen.46.17',0
1405,'Gen.46.18',0
1406,'Gen.46.19',0
1407,'Gen.46.20',0
1408,'Gen.46.21',0
1409,'Gen.46.22',0
1410,'Gen.46.23',0
1411,'Gen.46.24',0
1412,'Gen.46.25',0
1413,'Gen.46.26',0
1414,'Gen.46.27',0
1415,'Gen.46.28',0
1416,'Gen.46.29',0
1417,'Gen.46.30',0
1418,'Gen.46.31',0
1419,'Gen.46.32',0
1420,'Gen.46.33',0
1421,'Gen.46.34',0
1422,'Gen.47.1',0
1423,'Gen.47.2',0
1424,'Gen.47.3',0
1425,'Gen.47.4',0
1426,'Gen.47.5',0
1427,'Gen.47.6',0
1428,'Gen.47.7',0
1429,'Gen.47.8',0
1430,'Gen.47.9',0
1431,'Gen.47.10',0
1432,'Gen.47.11',0
1433,'Gen.47.12',0
1434,'Gen.47.13',0
1435,'Gen.47.14',0
1436,'Gen.47.15',0
1437,'Gen.47.16',0
1438,'Gen.47.17',0
1439,'Gen.47.18',0
1440,'Gen.47.19',0
1441,'Gen.47.20',0
1442,'Gen.47.21',0
1443,'Gen.47.22',0
1444,'Gen.47.23',0
1445,'Gen.47.24',0
1446,'Gen.47.25',0
1447,'Gen.47.26',0
1448,'Gen.47.27',0
1449,'Gen.47.28',0
1450,'Gen.47.29',0
1451,'Gen.47.30',0
1452,'Gen.47.31',0
1453,'Gen.48.1',0
1454,'Gen.48.2',0
1455,'Gen.48.3',0
1456,'Gen.48.4',0
1457,'Gen.48.5',0
1458,'Gen.48.6',0
1459,'Gen.48.7',0
1460,'Gen.48.8',0
1461,'Gen.48.9',0
1462,'Gen.48.10',0
1463,'Gen.48.11',0
1464,'Gen.48.12',0
1465,'Gen.48.13',0
1466,'Gen.48.14',0
1467,'Gen.48.15',0
1468,'Gen.48.16',0
1469,'Gen.48.17',0
1470,'Gen.48.18',0
1471,'Gen.48.19',0
1472,'Gen.48.20',0
1473,'Gen.48.21',0
1474,'Gen.48.22',0
1475,'Gen.49.1',0
1476,'Gen.49.2',0
1477,'Gen.49.3',0
1478,'Gen.49.4',0
1479,'Gen.49.5',0
1480,'Gen.49.6',0
1481,'Gen.49.7',0
1482,'Gen.49.8',0
1483,'Gen.49.9',0
1484,'Gen.49.10',0
1485,'Gen.49.11',0
1486,'Gen.49.12',0
1487,'Gen.49.13',0
1488,'Gen.49.14',0
1489,'Gen.49.15',0
1490,'Gen.49.16',0
1491,'Gen.49.17',0
1492,'Gen.49.18',0
1493,'Gen.49.19',0
1494,'Gen.49.20',0
1495,'Gen.49.21',0
1496,'Gen.49.22',0
1497,'Gen.49.23',0
1498,'Gen.49.24',0
1499,'Gen.49.25',0
1500,'Gen.49.26',0
1501,'Gen.49.27',0
1502,'Gen.49.28',0
1503,'Gen.49.29',0
1504,'Gen.49.30',0
1505,'Gen.49.31',0
1506,'Gen.49.32',0
1507,'Gen.49.33',0
1508,'Gen.50.1',0
1509,'Gen.50.2',0
1510,'Gen.50.3',0
1511,'Gen.50.4',0
1512,'Gen.50.5',0
1513,'Gen.50.6',0
1514,'Gen.50.7',0
1515,'Gen.50.8',0
1516,'Gen.50.9',0
1517,'Gen.50.10',0
1518,'Gen.50.11',0
1519,'Gen.50.12',0
1520,'Gen.50.13',0
1521,'Gen.50.14',0
1522,'Gen.50.15',0
1523,'Gen.50.16',0
1524,'Gen.50.17',0
1525,'Gen.50.18',0
1526,'Gen.50.19',0
1527,'Gen.50.20',0
1528,'Gen.50.21',0
1529,'Gen.50.22',0
1530,'Gen.50.23',0
1531,'Gen.50.24',0
1532,'Gen.50.25',0
1533,'Gen.50.26',0
1534,'Exod.1.1',0
1535,'Exod.1.2',0
1536,'Exod.1.3',0
1537,'Exod.1.4',0
1538,'Exod.1.5',0
1539,'Exod.1.6',0
1540,'Exod.1.7',0
1541,'Exod.1.8',0
1542,'Exod.1.9',0
1543,'Exod.1.10',0
1544,'Exod.1.11',0
1545,'Exod.1.12',0
1546,'Exod.1.13',0
1547,'Exod.1.14',0
1548,'Exod.1.15',0
1549,'Exod.1.16',0
1550,'Exod.1.17',0
1551,'Exod.1.18',0
1552,'Exod.1.19',0
1553,'Exod.1.20',0
1554,'Exod.1.21',0
1555,'Exod.1.22',0
1556,'Exod.2.1',0
1557,'Exod.2.2',0
1558,'Exod.2.3',0
1559,'Exod.2.4',0
1560,'Exod.2.5',0
1561,'Exod.2.6',0
1562,'Exod.2.7',0
1563,'Exod.2.8',0
1564,'Exod.2.9',0
1565,'Exod.2.10',0
1566,'Exod.2.11',0
1567,'Exod.2.12',0
1568,'Exod.2.13',0
1569,'Exod.2.14',0
1570,'Exod.2.15',0
1571,'Exod.2.16',0
1572,'Exod.2.17',0
1573,'Exod.2.18',0
1574,'Exod.2.19',0
1575,'Exod.2.20',0
1576,'Exod.2.21',0
1577,'Exod.2.22',0
1578,'Exod.2.23',0
1579,'Exod.2.24',0
1580,'Exod.2.25',0
1581,'Exod.3.1',0
1582,'Exod.3.2',0
1583,'Exod.3.3',0
1584,'Exod.3.4',0
1585,'Exod.3.5',0
1586,'Exod.3.6',0
1587,'Exod.3.7',0
1588,'Exod.3.8',0
1589,'Exod.3.9',0
1590,'Exod.3.10',0
1591,'Exod.3.11',0
1592,'Exod.3.12',0
1593,'Exod.3.13',0
1594,'Exod.3.14',0
1595,'Exod.3.15',0
1596,'Exod.3.16',0
1597,'Exod.3.17',0
1598,'Exod.3.18',0
1599,'Exod.3.19',0
1600,'Exod.3.20',0
1601,'Exod.3.21',0
1602,'Exod.3.22',0
1603,'Exod.4.1',0
1604,'Exod.4.2',0
1605,'Exod.4.3',0
1606,'Exod.4.4',0
1607,'Exod.4.5',0
1608,'Exod.4.6',0
1609,'Exod.4.7',0
1610,'Exod.4.8',0
1611,'Exod.4.9',0
1612,'Exod.4.10',0
1613,'Exod.4.11',0
1614,'Exod.4.12',0
1615,'Exod.4.13',0
1616,'Exod.4.14',0
1617,'Exod.4.15',0
1618,'Exod.4.16',0
1619,'Exod.4.17',0
1620,'Exod.4.18',0
1621,'Exod.4.19',0
1622,'Exod.4.20',0
1623,'Exod.4.21',0
1624,'Exod.4.22',0
1625,'Exod.4.23',0
1626,'Exod.4.24',0
1627,'Exod.4.25',0
1628,'Exod.4.26',0
1629,'Exod.4.27',0
1630,'Exod.4.28',0
1631,'Exod.4.29',0
1632,'Exod.4.30',0
1633,'Exod.4.31',0
1634,'Exod.5.1',0
1635,'Exod.5.2',0
1636,'Exod.5.3',0
1637,'Exod.5.4',0
1638,'Exod.5.5',0
1639,'Exod.5.6',0
1640,'Exod.5.7',0
1641,'Exod.5.8',0
1642,'Exod.5.9',0
1643,'Exod.5.10',0
1644,'Exod.5.11',0
1645,'Exod.5.12',0
1646,'Exod.5.13',0
1647,'Exod.5.14',0
1648,'Exod.5.15',0
1649,'Exod.5.16',0
1650,'Exod.5.17',0
1651,'Exod.5.18',0
1652,'Exod.5.19',0
1653,'Exod.5.20',0
1654,'Exod.5.21',0
1655,'Exod.5.22',0
1656,'Exod.5.23',0
1657,'Exod.6.1',0
1658,'Exod.6.2',0
1659,'Exod.6.3',0
1660,'Exod.6.4',0
1661,'Exod.6.5',0
1662,'Exod.6.6',0
1663,'Exod.6.7',0
1664,'Exod.6.8',0
1665,'Exod.6.9',0
1666,'Exod.6.10',0
1667,'Exod.6.11',0
1668,'Exod.6.12',0
1669,'Exod.6.13',0
1670,'Exod.6.14',0
1671,'Exod.6.15',0
1672,'Exod.6.16',0
1673,'Exod.6.17',0
1674,'Exod.6.18',0
1675,'Exod.6.19',0
1676,'Exod.6.20',0
1677,'Exod.6.21',0
1678,'Exod.6.22',0
1679,'Exod.6.23',0
1680,'Exod.6.24',0
1681,'Exod.6.25',0
1682,'Exod.6.26',0
1683,'Exod.6.27',0
1684,'Exod.6.28',0
1685,'Exod.6.29',0
1686,'Exod.6.30',0
1687,'Exod.7.1',0
1688,'Exod.7.2',0
1689,'Exod.7.3',0
1690,'Exod.7.4',0
1691,'Exod.7.5',0
1692,'Exod.7.6',0
1693,'Exod.7.7',0
1694,'Exod.7.8',0
1695,'Exod.7.9',0
1696,'Exod.7.10',0
1697,'Exod.7.11',0
1698,'Exod.7.12',0
1699,'Exod.7.13',0
1700,'Exod.7.14',0
1701,'Exod.7.15',0
1702,'Exod.7.16',0
1703,'Exod.7.17',0
1704,'Exod.7.18',0
1705,'Exod.7.19',0
1706,'Exod.7.20',0
1707,'Exod.7.21',0
1708,'Exod.7.22',0
1709,'Exod.7.23',0
1710,'Exod.7.24',0
1711,'Exod.7.25',0
1712,'Exod.8.1',0
1713,'Exod.8.2',0
1714,'Exod.8.3',0
1715,'Exod.8.4',0
1716,'Exod.8.5',0
1717,'Exod.8.6',0
1718,'Exod.8.7',0
1719,'Exod.8.8',0
1720,'Exod.8.9',0
1721,'Exod.8.10',0
1722,'Exod.8.11',0
1723,'Exod.8.12',0
1724,'Exod.8.13',0
1725,'Exod.8.14',0
1726,'Exod.8.15',0
1727,'Exod.8.16',0
1728,'Exod.8.17',0
1729,'Exod.8.18',0
1730,'Exod.8.19',0
1731,'Exod.8.20',0
1732,'Exod.8.21',0
1733,'Exod.8.22',0
1734,'Exod.8.23',0
1735,'Exod.8.24',0
1736,'Exod.8.25',0
1737,'Exod.8.26',0
1738,'Exod.8.27',0
1739,'Exod.8.28',0
1740,'Exod.8.29',0
1741,'Exod.8.30',0
1742,'Exod.8.31',0
1743,'Exod.8.32',0
1744,'Exod.9.1',0
1745,'Exod.9.2',0
1746,'Exod.9.3',0
1747,'Exod.9.4',0
1748,'Exod.9.5',0
1749,'Exod.9.6',0
1750,'Exod.9.7',0
1751,'Exod.9.8',0
1752,'Exod.9.9',0
1753,'Exod.9.10',0
1754,'Exod.9.11',0
1755,'Exod.9.12',0
1756,'Exod.9.13',0
1757,'Exod.9.14',0
1758,'Exod.9.15',0
1759,'Exod.9.16',0
1760,'Exod.9.17',0
1761,'Exod.9.18',0
1762,'Exod.9.19',0
1763,'Exod.9.20',0
1764,'Exod.9.21',0
1765,'Exod.9.22',0
1766,'Exod.9.23',0
1767,'Exod.9.24',0
1768,'Exod.9.25',0
1769,'Exod.9.26',0
1770,'Exod.9.27',0
1771,'Exod.9.28',0
1772,'Exod.9.29',0
1773,'Exod.9.30',0
1774,'Exod.9.31',0
1775,'Exod.9.32',0
1776,'Exod.9.33',0
1777,'Exod.9.34',0
1778,'Exod.9.35',0
1779,'Exod.10.1',0
1780,'Exod.10.2',0
1781,'Exod.10.3',0
1782,'Exod.10.4',0
1783,'Exod.10.5',0
1784,'Exod.10.6',0
1785,'Exod.10.7',0
1786,'Exod.10.8',0
1787,'Exod.10.9',0
1788,'Exod.10.10',0
1789,'Exod.10.11',0
1790,'Exod.10.12',0
1791,'Exod.10.13',0
1792,'Exod.10.14',0
1793,'Exod.10.15',0
1794,'Exod.10.16',0
1795,'Exod.10.17',0
1796,'Exod.10.18',0
1797,'Exod.10.19',0
1798,'Exod.10.20',0
1799,'Exod.10.21',0
1800,'Exod.10.22',0
1801,'Exod.10.23',0
1802,'Exod.10.24',0
1803,'Exod.10.25',0
1804,'Exod.10.26',0
1805,'Exod.10.27',0
1806,'Exod.10.28',0
1807,'Exod.10.29',0
1808,'Exod.11.1',0
1809,'Exod.11.2',0
1810,'Exod.11.3',0
1811,'Exod.11.4',0
1812,'Exod.11.5',0
1813,'Exod.11.6',0
1814,'Exod.11.7',0
1815,'Exod.11.8',0
1816,'Exod.11.9',0
1817,'Exod.11.10',0
1818,'Exod.12.1',0
1819,'Exod.12.2',0
1820,'Exod.12.3',0
1821,'Exod.12.4',0
1822,'Exod.12.5',0
1823,'Exod.12.6',0
1824,'Exod.12.7',0
1825,'Exod.12.8',0
1826,'Exod.12.9',0
1827,'Exod.12.10',0
1828,'Exod.12.11',0
1829,'Exod.12.12',0
1830,'Exod.12.13',0
1831,'Exod.12.14',0
1832,'Exod.12.15',0
1833,'Exod.12.16',0
1834,'Exod.12.17',0
1835,'Exod.12.18',0
1836,'Exod.12.19',0
1837,'Exod.12.20',0
1838,'Exod.12.21',0
1839,'Exod.12.22',0
1840,'Exod.12.23',0
1841,'Exod.12.24',0
1842,'Exod.12.25',0
1843,'Exod.12.26',0
1844,'Exod.12.27',0
1845,'Exod.12.28',0
1846,'Exod.12.29',0
1847,'Exod.12.30',0
1848,'Exod.12.31',0
1849,'Exod.12.32',0
1850,'Exod.12.33',0
1851,'Exod.12.34',0
1852,'Exod.12.35',0
1853,'Exod.12.36',0
1854,'Exod.12.37',0
1855,'Exod.12.38',0
1856,'Exod.12.39',0
1857,'Exod.12.40',0
1858,'Exod.12.41',0
1859,'Exod.12.42',0
1860,'Exod.12.43',0
1861,'Exod.12.44',0
1862,'Exod.12.45',0
1863,'Exod.12.46',0
1864,'Exod.12.47',0
1865,'Exod.12.48',0
1866,'Exod.12.49',0
1867,'Exod.12.50',0
1868,'Exod.12.51',0
1869,'Exod.13.1',0
1870,'Exod.13.2',0
1871,'Exod.13.3',0
1872,'Exod.13.4',0
1873,'Exod.13.5',0
1874,'Exod.13.6',0
1875,'Exod.13.7',0
1876,'Exod.13.8',0
1877,'Exod.13.9',0
1878,'Exod.13.10',0
1879,'Exod.13.11',0
1880,'Exod.13.12',0
1881,'Exod.13.13',0
1882,'Exod.13.14',0
1883,'Exod.13.15',0
1884,'Exod.13.16',0
1885,'Exod.13.17',0
1886,'Exod.13.18',0
1887,'Exod.13.19',0
1888,'Exod.13.20',0
1889,'Exod.13.21',0
1890,'Exod.13.22',0
1891,'Exod.14.1',0
1892,'Exod.14.2',0
1893,'Exod.14.3',0
1894,'Exod.14.4',0
1895,'Exod.14.5',0
1896,'Exod.14.6',0
1897,'Exod.14.7',0
1898,'Exod.14.8',0
1899,'Exod.14.9',0
1900,'Exod.14.10',0
1901,'Exod.14.11',0
1902,'Exod.14.12',0
1903,'Exod.14.13',0
1904,'Exod.14.14',0
1905,'Exod.14.15',0
1906,'Exod.14.16',0
1907,'Exod.14.17',0
1908,'Exod.14.18',0
1909,'Exod.14.19',0
1910,'Exod.14.20',0
1911,'Exod.14.21',0
1912,'Exod.14.22',0
1913,'Exod.14.23',0
1914,'Exod.14.24',0
1915,'Exod.14.25',0
1916,'Exod.14.26',0
1917,'Exod.14.27',0
1918,'Exod.14.28',0
1919,'Exod.14.29',0
1920,'Exod.14.30',0
1921,'Exod.14.31',0
1922,'Exod.15.1',0
1923,'Exod.15.2',0
1924,'Exod.15.3',0
1925,'Exod.15.4',0
1926,'Exod.15.5',0
1927,'Exod.15.6',0
1928,'Exod.15.7',0
1929,'Exod.15.8',0
1930,'Exod.15.9',0
1931,'Exod.15.10',0
1932,'Exod.15.11',0
1933,'Exod.15.12',0
1934,'Exod.15.13',0
1935,'Exod.15.14',0
1936,'Exod.15.15',0
1937,'Exod.15.16',0
1938,'Exod.15.17',0
1939,'Exod.15.18',0
1940,'Exod.15.19',0
1941,'Exod.15.20',0
1942,'Exod.15.21',0
1943,'Exod.15.22',0
1944,'Exod.15.23',0
1945,'Exod.15.24',0
1946,'Exod.15.25',0
1947,'Exod.15.26',0
1948,'Exod.15.27',0
1949,'Exod.16.1',0
1950,'Exod.16.2',0
1951,'Exod.16.3',0
1952,'Exod.16.4',0
1953,'Exod.16.5',0
1954,'Exod.16.6',0
1955,'Exod.16.7',0
1956,'Exod.16.8',0
1957,'Exod.16.9',0
1958,'Exod.16.10',0
1959,'Exod.16.11',0
1960,'Exod.16.12',0
1961,'Exod.16.13',0
1962,'Exod.16.14',0
1963,'Exod.16.15',0
1964,'Exod.16.16',0
1965,'Exod.16.17',0
1966,'Exod.16.18',0
1967,'Exod.16.19',0
1968,'Exod.16.20',0
1969,'Exod.16.21',0
1970,'Exod.16.22',0
1971,'Exod.16.23',0
1972,'Exod.16.24',0
1973,'Exod.16.25',0
1974,'Exod.16.26',0
1975,'Exod.16.27',0
1976,'Exod.16.28',0
1977,'Exod.16.29',0
1978,'Exod.16.30',0
1979,'Exod.16.31',0
1980,'Exod.16.32',0
1981,'Exod.16.33',0
1982,'Exod.16.34',0
1983,'Exod.16.35',0
1984,'Exod.16.36',0
1985,'Exod.17.1',0
1986,'Exod.17.2',0
1987,'Exod.17.3',0
1988,'Exod.17.4',0
1989,'Exod.17.5',0
1990,'Exod.17.6',0
1991,'Exod.17.7',0
1992,'Exod.17.8',0
1993,'Exod.17.9',0
1994,'Exod.17.10',0
1995,'Exod.17.11',0
1996,'Exod.17.12',0
1997,'Exod.17.13',0
1998,'Exod.17.14',0
1999,'Exod.17.15',0
2000,'Exod.17.16',0
2001,'Exod.18.1',0
2002,'Exod.18.2',0
2003,'Exod.18.3',0
2004,'Exod.18.4',0
2005,'Exod.18.5',0
2006,'Exod.18.6',0
2007,'Exod.18.7',0
2008,'Exod.18.8',0
2009,'Exod.18.9',0
2010,'Exod.18.10',0
2011,'Exod.18.11',0
2012,'Exod.18.12',0
2013,'Exod.18.13',0
2014,'Exod.18.14',0
2015,'Exod.18.15',0
2016,'Exod.18.16',0
2017,'Exod.18.17',0
2018,'Exod.18.18',0
2019,'Exod.18.19',0
2020,'Exod.18.20',0
2021,'Exod.18.21',0
2022,'Exod.18.22',0
2023,'Exod.18.23',0
2024,'Exod.18.24',0
2025,'Exod.18.25',0
2026,'Exod.18.26',0
2027,'Exod.18.27',0
2028,'Exod.19.1',0
2029,'Exod.19.2',0
2030,'Exod.19.3',0
2031,'Exod.19.4',0
2032,'Exod.19.5',0
2033,'Exod.19.6',0
2034,'Exod.19.7',0
2035,'Exod.19.8',0
2036,'Exod.19.9',0
2037,'Exod.19.10',0
2038,'Exod.19.11',0
2039,'Exod.19.12',0
2040,'Exod.19.13',0
2041,'Exod.19.14',0
2042,'Exod.19.15',0
2043,'Exod.19.16',0
2044,'Exod.19.17',0
2045,'Exod.19.18',0
2046,'Exod.19.19',0
2047,'Exod.19.20',0
2048,'Exod.19.21',0
2049,'Exod.19.22',0
2050,'Exod.19.23',0
2051,'Exod.19.24',0
2052,'Exod.19.25',0
2053,'Exod.20.1',0
2054,'Exod.20.2',0
2055,'Exod.20.3',0
2056,'Exod.20.4',0
2057,'Exod.20.5',0
2058,'Exod.20.6',0
2059,'Exod.20.7',0
2060,'Exod.20.8',0
2061,'Exod.20.9',0
2062,'Exod.20.10',0
2063,'Exod.20.11',0
2064,'Exod.20.12',0
2065,'Exod.20.13',0
2066,'Exod.20.14',0
